# train_mtempmech__19.90	t_train_mtempmech_	stim_train_mtempmech_
2.101500570146609085e-04	2.938609999999999833e-01	1.000000000000000000e+00
2.100365263882411344e-04	2.938810000000000033e-01	1.000000000000000000e+00
2.099229957618213604e-04	2.939010000000000233e-01	1.000000000000000000e+00
2.098094651354019116e-04	2.939209999999999878e-01	1.000000000000000000e+00
2.096959345089821375e-04	2.939410000000000078e-01	1.000000000000000000e+00
2.095824038825626887e-04	2.939609999999999723e-01	1.000000000000000000e+00
2.094688732561429147e-04	2.939809999999999923e-01	1.000000000000000000e+00
2.093553426297231406e-04	2.940010000000000123e-01	1.000000000000000000e+00
2.092418120033036919e-04	2.940209999999999768e-01	1.000000000000000000e+00
2.091282813768839178e-04	2.940409999999999968e-01	1.000000000000000000e+00
2.090147507504641438e-04	2.940610000000000168e-01	1.000000000000000000e+00
2.089012201240446679e-04	2.940809999999999813e-01	1.000000000000000000e+00
2.087876894976249209e-04	2.941010000000000013e-01	1.000000000000000000e+00
2.086741588712051469e-04	2.941210000000000213e-01	1.000000000000000000e+00
2.085606282447856710e-04	2.941409999999999858e-01	1.000000000000000000e+00
2.084470976183658969e-04	2.941610000000000058e-01	1.000000000000000000e+00
2.083335669919464481e-04	2.941809999999999703e-01	1.000000000000000000e+00
2.082200363655266741e-04	2.942009999999999903e-01	1.000000000000000000e+00
2.081065057391069000e-04	2.942210000000000103e-01	1.000000000000000000e+00
2.079929751126874512e-04	2.942409999999999748e-01	1.000000000000000000e+00
2.078794444862676772e-04	2.942609999999999948e-01	1.000000000000000000e+00
2.077659138598479031e-04	2.942810000000000148e-01	1.000000000000000000e+00
2.076523832334284544e-04	2.943009999999999793e-01	1.000000000000000000e+00
2.075388526070086803e-04	2.943209999999999993e-01	1.000000000000000000e+00
2.074253219805889063e-04	2.943410000000000193e-01	1.000000000000000000e+00
2.073117913541694575e-04	2.943609999999999838e-01	1.000000000000000000e+00
2.071982607277496834e-04	2.943810000000000038e-01	1.000000000000000000e+00
2.070847301013299094e-04	2.944010000000000238e-01	1.000000000000000000e+00
2.069711994749104335e-04	2.944209999999999883e-01	1.000000000000000000e+00
2.068576688484906865e-04	2.944410000000000083e-01	1.000000000000000000e+00
2.067441382220712106e-04	2.944609999999999728e-01	1.000000000000000000e+00
2.066306075956514366e-04	2.944809999999999928e-01	1.000000000000000000e+00
2.065170769692316625e-04	2.945010000000000128e-01	1.000000000000000000e+00
2.064035463428122137e-04	2.945209999999999773e-01	1.000000000000000000e+00
2.062900157163924397e-04	2.945409999999999973e-01	1.000000000000000000e+00
2.061764850899726657e-04	2.945610000000000173e-01	1.000000000000000000e+00
2.060629544635532169e-04	2.945809999999999818e-01	1.000000000000000000e+00
2.059494238371334428e-04	2.946010000000000018e-01	1.000000000000000000e+00
2.058358932107136688e-04	2.946210000000000218e-01	1.000000000000000000e+00
2.057223625842942200e-04	2.946409999999999862e-01	1.000000000000000000e+00
2.056088319578744459e-04	2.946610000000000062e-01	1.000000000000000000e+00
2.054953013314549971e-04	2.946809999999999707e-01	1.000000000000000000e+00
2.053817707050352231e-04	2.947009999999999907e-01	1.000000000000000000e+00
2.052682400786154490e-04	2.947210000000000107e-01	1.000000000000000000e+00
2.051547094521959731e-04	2.947409999999999752e-01	1.000000000000000000e+00
2.050411788257761991e-04	2.947609999999999952e-01	1.000000000000000000e+00
2.049276481993564521e-04	2.947810000000000152e-01	1.000000000000000000e+00
2.048141175729369763e-04	2.948009999999999797e-01	1.000000000000000000e+00
2.047005869465172022e-04	2.948209999999999997e-01	1.000000000000000000e+00
2.045870563200974282e-04	2.948410000000000197e-01	1.000000000000000000e+00
2.044735256936779794e-04	2.948609999999999842e-01	1.000000000000000000e+00
2.043599950672582053e-04	2.948810000000000042e-01	1.000000000000000000e+00
2.042464644408384313e-04	2.949010000000000242e-01	1.000000000000000000e+00
2.041329338144189825e-04	2.949209999999999887e-01	1.000000000000000000e+00
2.040194031879992084e-04	2.949410000000000087e-01	1.000000000000000000e+00
2.039058725615797596e-04	2.949609999999999732e-01	1.000000000000000000e+00
2.037923419351599856e-04	2.949809999999999932e-01	1.000000000000000000e+00
2.216574199785766237e-04	2.950010000000000132e-01	1.010000000000000009e+00
4.547435832202023284e-03	2.950209999999999777e-01	1.010000000000000009e+00
1.039895315823979524e-02	2.950409999999999977e-01	1.010000000000000009e+00
1.551950005049802100e-02	2.950610000000000177e-01	1.010000000000000009e+00
2.001118370668910143e-02	2.950809999999999822e-01	1.010000000000000009e+00
2.325278028663370009e-02	2.951010000000000022e-01	1.010000000000000009e+00
2.619787296393025211e-02	2.951210000000000222e-01	1.010000000000000009e+00
2.899123708608338998e-02	2.951409999999999867e-01	1.010000000000000009e+00
3.045637645070388422e-02	2.951610000000000067e-01	1.010000000000000009e+00
3.192151581532030880e-02	2.951809999999999712e-01	1.010000000000000009e+00
3.338665517994079956e-02	2.952009999999999912e-01	1.010000000000000009e+00
3.485179454456129727e-02	2.952210000000000112e-01	1.010000000000000009e+00
3.563976405136379255e-02	2.952409999999999757e-01	1.010000000000000009e+00
3.609536291080080173e-02	2.952609999999999957e-01	1.010000000000000009e+00
3.655096177023781090e-02	2.952810000000000157e-01	1.010000000000000009e+00
3.700656062967355719e-02	2.953009999999999802e-01	1.010000000000000009e+00
3.746215948911056637e-02	2.953210000000000002e-01	1.010000000000000009e+00
3.791775834854758248e-02	2.953410000000000202e-01	1.010000000000000009e+00
3.837335720798332878e-02	2.953609999999999847e-01	1.010000000000000009e+00
3.865681080680935522e-02	2.953810000000000047e-01	1.010000000000000009e+00
3.869461320396432036e-02	2.954010000000000247e-01	1.010000000000000009e+00
3.873241560111918835e-02	2.954209999999999892e-01	1.010000000000000009e+00
3.877021799827415349e-02	2.954410000000000092e-01	1.010000000000000009e+00
3.880802039542902149e-02	2.954609999999999737e-01	1.010000000000000009e+00
3.884582279258398663e-02	2.954809999999999937e-01	1.010000000000000009e+00
3.888362518973895871e-02	2.955010000000000137e-01	1.010000000000000009e+00
3.892142758689381976e-02	2.955209999999999781e-01	1.010000000000000009e+00
3.895922998404879184e-02	2.955409999999999981e-01	1.010000000000000009e+00
3.899703238120375698e-02	2.955610000000000182e-01	1.010000000000000009e+00
3.903483477835862497e-02	2.955809999999999826e-01	1.010000000000000009e+00
3.907263717551359011e-02	2.956010000000000026e-01	1.010000000000000009e+00
3.906781959125780329e-02	2.956210000000000226e-01	1.010000000000000009e+00
3.902412883890925971e-02	2.956409999999999871e-01	1.010000000000000009e+00
3.898043808656059817e-02	2.956610000000000071e-01	1.010000000000000009e+00
3.893674733421206152e-02	2.956809999999999716e-01	1.010000000000000009e+00
3.889305658186339998e-02	2.957009999999999916e-01	1.010000000000000009e+00
3.884936582951473844e-02	2.957210000000000116e-01	1.010000000000000009e+00
3.880567507716619485e-02	2.957409999999999761e-01	1.010000000000000009e+00
3.876198432481753331e-02	2.957609999999999961e-01	1.010000000000000009e+00
3.871829357246887177e-02	2.957810000000000161e-01	1.010000000000000009e+00
3.867460282012032818e-02	2.958009999999999806e-01	1.010000000000000009e+00
3.863091206777166664e-02	2.958210000000000006e-01	1.010000000000000009e+00
3.858722131542300510e-02	2.958410000000000206e-01	1.010000000000000009e+00
3.854353056307446845e-02	2.958609999999999851e-01	1.010000000000000009e+00
3.849983981072579997e-02	2.958810000000000051e-01	1.010000000000000009e+00
3.845614905837713843e-02	2.959010000000000251e-01	1.010000000000000009e+00
3.841245830602860178e-02	2.959209999999999896e-01	1.010000000000000009e+00
3.836876755367994024e-02	2.959410000000000096e-01	1.010000000000000009e+00
3.832507680133139666e-02	2.959609999999999741e-01	1.010000000000000009e+00
3.828138604898273512e-02	2.959809999999999941e-01	1.010000000000000009e+00
3.823318709085710837e-02	2.960010000000000141e-01	1.000000000000000000e+00
3.681141714991734842e-02	2.960209999999999786e-01	1.000000000000000000e+00
3.426496201152202936e-02	2.960409999999999986e-01	1.000000000000000000e+00
3.152999470579092439e-02	2.960610000000000186e-01	1.000000000000000000e+00
2.878959560100471937e-02	2.960809999999999831e-01	1.000000000000000000e+00
2.640834718137636053e-02	2.961010000000000031e-01	1.000000000000000000e+00
2.402709876174800169e-02	2.961210000000000231e-01	1.000000000000000000e+00
2.194090438796790499e-02	2.961409999999999876e-01	1.000000000000000000e+00
2.017950012253165101e-02	2.961610000000000076e-01	1.000000000000000000e+00
1.841809585710028896e-02	2.961809999999999721e-01	1.000000000000000000e+00
1.665669159166403845e-02	2.962009999999999921e-01	1.000000000000000000e+00
1.513322236932258986e-02	2.962210000000000121e-01	1.000000000000000000e+00
1.406785285135858828e-02	2.962409999999999766e-01	1.000000000000000000e+00
1.300248333339162898e-02	2.962609999999999966e-01	1.000000000000000000e+00
1.193711381542466796e-02	2.962810000000000166e-01	1.000000000000000000e+00
1.087174429746066637e-02	2.963009999999999811e-01	1.000000000000000000e+00
9.806374779493707075e-03	2.963210000000000011e-01	1.000000000000000000e+00
8.741005261526747783e-03	2.963410000000000211e-01	1.000000000000000000e+00
8.034676349493886233e-03	2.963609999999999856e-01	1.000000000000000000e+00
7.560002092419421636e-03	2.963810000000000056e-01	1.000000000000000000e+00
7.085327835346273695e-03	2.964009999999999700e-01	1.000000000000000000e+00
6.610653578271809098e-03	2.964209999999999900e-01	1.000000000000000000e+00
6.135979321197344502e-03	2.964410000000000101e-01	1.000000000000000000e+00
5.661305064124196561e-03	2.964609999999999745e-01	1.000000000000000000e+00
5.186630807049731964e-03	2.964809999999999945e-01	1.000000000000000000e+00
4.711956549975266501e-03	2.965010000000000145e-01	1.000000000000000000e+00
4.237282292902118559e-03	2.965209999999999790e-01	1.000000000000000000e+00
3.762608035827653963e-03	2.965409999999999990e-01	1.000000000000000000e+00
3.287933778753188499e-03	2.965610000000000190e-01	1.000000000000000000e+00
3.032687563696640203e-03	2.965809999999999835e-01	1.000000000000000000e+00
2.901404351256375771e-03	2.966010000000000035e-01	1.000000000000000000e+00
2.770121138816111338e-03	2.966210000000000235e-01	1.000000000000000000e+00
2.638837926376211632e-03	2.966409999999999880e-01	1.000000000000000000e+00
2.507554713935947199e-03	2.966610000000000080e-01	1.000000000000000000e+00
2.376271501496047059e-03	2.966809999999999725e-01	1.000000000000000000e+00
2.244988289055783060e-03	2.967009999999999925e-01	1.000000000000000000e+00
2.113705076615518628e-03	2.967210000000000125e-01	1.000000000000000000e+00
1.982421864175618921e-03	2.967409999999999770e-01	1.000000000000000000e+00
1.851138651735354489e-03	2.967609999999999970e-01	1.000000000000000000e+00
1.719855439295090056e-03	2.967810000000000170e-01	1.000000000000000000e+00
1.588572226855190133e-03	2.968009999999999815e-01	1.000000000000000000e+00
1.457289014414925917e-03	2.968210000000000015e-01	1.000000000000000000e+00
1.326005801974661485e-03	2.968410000000000215e-01	1.000000000000000000e+00
1.194722589534761561e-03	2.968609999999999860e-01	1.000000000000000000e+00
1.063439377094497346e-03	2.968810000000000060e-01	1.000000000000000000e+00
9.321561646545972052e-04	2.969009999999999705e-01	1.000000000000000000e+00
8.008729522143332065e-04	2.969209999999999905e-01	1.000000000000000000e+00
7.573373672053008510e-04	2.969410000000000105e-01	1.000000000000000000e+00
7.396818840691670024e-04	2.969609999999999750e-01	1.000000000000000000e+00
7.220264009329842563e-04	2.969809999999999950e-01	1.000000000000000000e+00
7.043709177968015102e-04	2.970010000000000150e-01	1.000000000000000000e+00
6.867154346606677701e-04	2.970209999999999795e-01	1.000000000000000000e+00
6.690599515244850240e-04	2.970409999999999995e-01	1.000000000000000000e+00
6.514044683883021694e-04	2.970610000000000195e-01	1.000000000000000000e+00
6.337489852521684293e-04	2.970809999999999840e-01	1.000000000000000000e+00
6.160935021159856832e-04	2.971010000000000040e-01	1.000000000000000000e+00
5.984380189798029371e-04	2.971210000000000240e-01	1.000000000000000000e+00
5.807825358436690885e-04	2.971409999999999885e-01	1.000000000000000000e+00
5.631270527074863424e-04	2.971610000000000085e-01	1.000000000000000000e+00
5.454715695713526023e-04	2.971809999999999730e-01	1.000000000000000000e+00
5.278160864351698562e-04	2.972009999999999930e-01	1.000000000000000000e+00
5.101606032989871101e-04	2.972210000000000130e-01	1.000000000000000000e+00
4.925051201628532615e-04	2.972409999999999775e-01	1.000000000000000000e+00
4.748496370266705696e-04	2.972609999999999975e-01	1.000000000000000000e+00
4.571941538904877693e-04	2.972810000000000175e-01	1.000000000000000000e+00
4.395386707543540291e-04	2.973009999999999819e-01	1.000000000000000000e+00
4.218831876181712288e-04	2.973210000000000020e-01	1.000000000000000000e+00
4.042277044819884827e-04	2.973410000000000220e-01	1.000000000000000000e+00
3.865722213458546884e-04	2.973609999999999864e-01	1.000000000000000000e+00
3.689167382096719423e-04	2.973810000000000064e-01	1.000000000000000000e+00
3.512612550735382021e-04	2.974009999999999709e-01	1.000000000000000000e+00
3.336057719373554018e-04	2.974209999999999909e-01	1.000000000000000000e+00
3.159502888011726557e-04	2.974410000000000109e-01	1.000000000000000000e+00
2.982948056650388613e-04	2.974609999999999754e-01	1.000000000000000000e+00
2.806393225288561152e-04	2.974809999999999954e-01	1.000000000000000000e+00
2.629838393926733691e-04	2.975010000000000154e-01	1.000000000000000000e+00
2.565200079070560765e-04	2.975209999999999799e-01	1.000000000000000000e+00
2.555775698260685964e-04	2.975409999999999999e-01	1.000000000000000000e+00
2.546351317450810622e-04	2.975610000000000199e-01	1.000000000000000000e+00
2.536926936640961842e-04	2.975809999999999844e-01	1.000000000000000000e+00
2.527502555831087042e-04	2.976010000000000044e-01	1.000000000000000000e+00
2.518078175021212241e-04	2.976210000000000244e-01	1.000000000000000000e+00
2.508653794211363462e-04	2.976409999999999889e-01	1.000000000000000000e+00
2.499229413401488661e-04	2.976610000000000089e-01	1.000000000000000000e+00
2.489805032591639882e-04	2.976809999999999734e-01	1.000000000000000000e+00
2.480380651781765081e-04	2.977009999999999934e-01	1.000000000000000000e+00
2.470956270971890281e-04	2.977210000000000134e-01	1.000000000000000000e+00
2.461531890162041501e-04	2.977409999999999779e-01	1.000000000000000000e+00
2.452107509352166701e-04	2.977609999999999979e-01	1.000000000000000000e+00
2.442683128542291358e-04	2.977810000000000179e-01	1.000000000000000000e+00
2.433258747732442849e-04	2.978009999999999824e-01	1.000000000000000000e+00
2.423834366922568049e-04	2.978210000000000024e-01	1.000000000000000000e+00
2.414409986112692977e-04	2.978410000000000224e-01	1.000000000000000000e+00
2.404985605302844469e-04	2.978609999999999869e-01	1.000000000000000000e+00
2.395561224492969397e-04	2.978810000000000069e-01	1.000000000000000000e+00
2.386136843683120618e-04	2.979009999999999714e-01	1.000000000000000000e+00
2.376712462873245817e-04	2.979209999999999914e-01	1.000000000000000000e+00
2.367288082063371017e-04	2.979410000000000114e-01	1.000000000000000000e+00
2.357863701253522237e-04	2.979609999999999759e-01	1.000000000000000000e+00
2.348439320443647437e-04	2.979809999999999959e-01	1.000000000000000000e+00
2.339014939633772365e-04	2.980010000000000159e-01	1.000000000000000000e+00
2.329590558823923586e-04	2.980209999999999804e-01	1.000000000000000000e+00
2.320166178014048785e-04	2.980410000000000004e-01	1.000000000000000000e+00
2.310741797204173985e-04	2.980610000000000204e-01	1.000000000000000000e+00
2.301317416394325205e-04	2.980809999999999849e-01	1.000000000000000000e+00
2.291893035584450134e-04	2.981010000000000049e-01	1.000000000000000000e+00
2.282468654774575333e-04	2.981210000000000249e-01	1.000000000000000000e+00
2.273044273964726554e-04	2.981409999999999894e-01	1.000000000000000000e+00
2.263619893154851753e-04	2.981610000000000094e-01	1.000000000000000000e+00
2.254195512345002973e-04	2.981809999999999738e-01	1.000000000000000000e+00
2.244771131535128173e-04	2.982009999999999939e-01	1.000000000000000000e+00
2.235346750725253373e-04	2.982210000000000139e-01	1.000000000000000000e+00
2.225922369915404593e-04	2.982409999999999783e-01	1.000000000000000000e+00
2.216497989105529521e-04	2.982609999999999983e-01	1.000000000000000000e+00
2.207073608295654721e-04	2.982810000000000183e-01	1.000000000000000000e+00
2.197649227485805941e-04	2.983009999999999828e-01	1.000000000000000000e+00
2.188224846675931141e-04	2.983210000000000028e-01	1.000000000000000000e+00
2.178800465866056069e-04	2.983410000000000228e-01	1.000000000000000000e+00
2.169376085056207290e-04	2.983609999999999873e-01	1.000000000000000000e+00
2.159951704246332489e-04	2.983810000000000073e-01	1.000000000000000000e+00
2.150527323436483710e-04	2.984009999999999718e-01	1.000000000000000000e+00
2.141102942626608909e-04	2.984209999999999918e-01	1.000000000000000000e+00
2.131678561816734109e-04	2.984410000000000118e-01	1.000000000000000000e+00
2.124453572242994198e-04	2.984609999999999763e-01	1.000000000000000000e+00
2.123318162448794774e-04	2.984809999999999963e-01	1.000000000000000000e+00
2.122182752654595079e-04	2.985010000000000163e-01	1.000000000000000000e+00
2.121047342860398908e-04	2.985209999999999808e-01	1.000000000000000000e+00
2.119911933066199214e-04	2.985410000000000008e-01	1.000000000000000000e+00
2.118776523271999519e-04	2.985610000000000208e-01	1.000000000000000000e+00
2.117641113477803348e-04	2.985809999999999853e-01	1.000000000000000000e+00
2.116505703683603653e-04	2.986010000000000053e-01	1.000000000000000000e+00
2.115370293889404230e-04	2.986210000000000253e-01	1.000000000000000000e+00
2.114234884095207787e-04	2.986409999999999898e-01	1.000000000000000000e+00
2.113099474301008093e-04	2.986610000000000098e-01	1.000000000000000000e+00
2.111964064506811651e-04	2.986809999999999743e-01	1.000000000000000000e+00
2.110828654712612227e-04	2.987009999999999943e-01	1.000000000000000000e+00
2.109693244918412532e-04	2.987210000000000143e-01	1.000000000000000000e+00
2.108557835124216090e-04	2.987409999999999788e-01	1.000000000000000000e+00
2.107422425330016667e-04	2.987609999999999988e-01	1.000000000000000000e+00
2.106287015535816972e-04	2.987810000000000188e-01	1.000000000000000000e+00
2.105151605741620530e-04	2.988009999999999833e-01	1.000000000000000000e+00
2.104016195947421106e-04	2.988210000000000033e-01	1.000000000000000000e+00
2.102880786153221411e-04	2.988410000000000233e-01	1.000000000000000000e+00
2.101745376359024969e-04	2.988609999999999878e-01	1.000000000000000000e+00
2.100609966564825546e-04	2.988810000000000078e-01	1.000000000000000000e+00
2.099474556770629104e-04	2.989009999999999723e-01	1.000000000000000000e+00
2.098339146976429680e-04	2.989209999999999923e-01	1.000000000000000000e+00
2.097203737182229985e-04	2.989410000000000123e-01	1.000000000000000000e+00
2.096068327388033543e-04	2.989609999999999768e-01	1.000000000000000000e+00
2.094932917593834119e-04	2.989809999999999968e-01	1.000000000000000000e+00
2.093797507799634425e-04	2.990010000000000168e-01	1.000000000000000000e+00
2.092662098005437983e-04	2.990209999999999813e-01	1.000000000000000000e+00
2.091526688211238559e-04	2.990410000000000013e-01	1.000000000000000000e+00
2.090391278417038864e-04	2.990610000000000213e-01	1.000000000000000000e+00
2.089255868622842422e-04	2.990809999999999858e-01	1.000000000000000000e+00
2.088120458828642998e-04	2.991010000000000058e-01	1.000000000000000000e+00
2.086985049034446556e-04	2.991209999999999702e-01	1.000000000000000000e+00
2.085849639240246862e-04	2.991409999999999902e-01	1.000000000000000000e+00
2.084714229446047438e-04	2.991610000000000102e-01	1.000000000000000000e+00
2.083578819651850996e-04	2.991809999999999747e-01	1.000000000000000000e+00
2.082443409857651301e-04	2.992009999999999947e-01	1.000000000000000000e+00
2.081308000063451877e-04	2.992210000000000147e-01	1.000000000000000000e+00
2.080172590269255435e-04	2.992409999999999792e-01	1.000000000000000000e+00
2.079037180475055741e-04	2.992609999999999992e-01	1.000000000000000000e+00
2.077901770680856317e-04	2.992810000000000192e-01	1.000000000000000000e+00
2.076766360886659875e-04	2.993009999999999837e-01	1.000000000000000000e+00
2.075630951092460180e-04	2.993210000000000037e-01	1.000000000000000000e+00
2.074495541298260757e-04	2.993410000000000237e-01	1.000000000000000000e+00
2.073360131504064314e-04	2.993609999999999882e-01	1.000000000000000000e+00
2.072224721709864891e-04	2.993810000000000082e-01	1.000000000000000000e+00
2.071089311915668449e-04	2.994009999999999727e-01	1.000000000000000000e+00
2.069953902121468754e-04	2.994209999999999927e-01	1.000000000000000000e+00
2.068818492327269330e-04	2.994410000000000127e-01	1.000000000000000000e+00
2.067683082533072888e-04	2.994609999999999772e-01	1.000000000000000000e+00
2.066547672738873194e-04	2.994809999999999972e-01	1.000000000000000000e+00
2.065412262944673770e-04	2.995010000000000172e-01	1.000000000000000000e+00
2.064276853150477328e-04	2.995209999999999817e-01	1.000000000000000000e+00
2.063141443356277633e-04	2.995410000000000017e-01	1.000000000000000000e+00
2.062006033562078209e-04	2.995610000000000217e-01	1.000000000000000000e+00
2.060870623767881767e-04	2.995809999999999862e-01	1.000000000000000000e+00
2.059735213973682073e-04	2.996010000000000062e-01	1.000000000000000000e+00
2.058599804179485630e-04	2.996209999999999707e-01	1.000000000000000000e+00
2.057464394385286207e-04	2.996409999999999907e-01	1.000000000000000000e+00
2.056328984591086512e-04	2.996610000000000107e-01	1.000000000000000000e+00
2.055193574796890341e-04	2.996809999999999752e-01	1.000000000000000000e+00
2.054058165002690646e-04	2.997009999999999952e-01	1.000000000000000000e+00
2.052922755208491223e-04	2.997210000000000152e-01	1.000000000000000000e+00
2.051787345414294781e-04	2.997409999999999797e-01	1.000000000000000000e+00
2.050651935620095086e-04	2.997609999999999997e-01	1.000000000000000000e+00
2.049516525825895662e-04	2.997810000000000197e-01	1.000000000000000000e+00
2.048381116031699220e-04	2.998009999999999842e-01	1.000000000000000000e+00
2.047245706237499525e-04	2.998210000000000042e-01	1.000000000000000000e+00
2.046110296443300102e-04	2.998410000000000242e-01	1.000000000000000000e+00
2.044974886649103660e-04	2.998609999999999887e-01	1.000000000000000000e+00
2.043839476854903965e-04	2.998810000000000087e-01	1.000000000000000000e+00
2.042704067060707523e-04	2.999009999999999732e-01	1.000000000000000000e+00
2.041568657266508099e-04	2.999209999999999932e-01	1.000000000000000000e+00
2.040433247472308404e-04	2.999410000000000132e-01	1.000000000000000000e+00
2.039297837678111962e-04	2.999609999999999776e-01	1.000000000000000000e+00
2.038162427883912539e-04	2.999809999999999977e-01	1.000000000000000000e+00
2.216772859020184349e-04	3.000010000000000177e-01	1.010000000000000009e+00
4.546488026777870291e-03	3.000209999999999821e-01	1.010000000000000009e+00
1.039669845719730021e-02	3.000410000000000021e-01	1.010000000000000009e+00
1.551610421000646813e-02	3.000610000000000221e-01	1.010000000000000009e+00
2.000678885289266032e-02	3.000809999999999866e-01	1.010000000000000009e+00
2.324766857823418881e-02	3.001010000000000066e-01	1.010000000000000009e+00
2.619211132518249260e-02	3.001209999999999711e-01	1.010000000000000009e+00
2.898485974843423643e-02	3.001409999999999911e-01	1.010000000000000009e+00
3.044968307450535497e-02	3.001610000000000111e-01	1.010000000000000009e+00
3.191450640057241078e-02	3.001809999999999756e-01	1.010000000000000009e+00
3.337932972664352932e-02	3.002009999999999956e-01	1.010000000000000009e+00
3.484415305271464786e-02	3.002210000000000156e-01	1.010000000000000009e+00
3.563195913775403512e-02	3.002409999999999801e-01	1.010000000000000009e+00
3.608746948328076659e-02	3.002610000000000001e-01	1.010000000000000009e+00
3.654297982880749807e-02	3.002810000000000201e-01	1.010000000000000009e+00
3.699849017433295972e-02	3.003009999999999846e-01	1.010000000000000009e+00
3.745400051985969120e-02	3.003210000000000046e-01	1.010000000000000009e+00
3.790951086538642267e-02	3.003410000000000246e-01	1.010000000000000009e+00
3.836502121091189127e-02	3.003609999999999891e-01	1.010000000000000009e+00
3.864842489629490702e-02	3.003810000000000091e-01	1.010000000000000009e+00
3.868623246285445016e-02	3.004009999999999736e-01	1.010000000000000009e+00
3.872404002941409740e-02	3.004209999999999936e-01	1.010000000000000009e+00
3.876184759597374463e-02	3.004410000000000136e-01	1.010000000000000009e+00
3.879965516253328778e-02	3.004609999999999781e-01	1.010000000000000009e+00
3.883746272909292807e-02	3.004809999999999981e-01	1.010000000000000009e+00
3.887527029565257530e-02	3.005010000000000181e-01	1.010000000000000009e+00
3.891307786221211845e-02	3.005209999999999826e-01	1.010000000000000009e+00
3.895088542877176568e-02	3.005410000000000026e-01	1.010000000000000009e+00
3.898869299533141292e-02	3.005610000000000226e-01	1.010000000000000009e+00
3.902650056189095606e-02	3.005809999999999871e-01	1.010000000000000009e+00
3.906430812845060330e-02	3.006010000000000071e-01	1.010000000000000009e+00
3.905950481473904889e-02	3.006209999999999716e-01	1.010000000000000009e+00
3.901583663397338586e-02	3.006409999999999916e-01	1.010000000000000009e+00
3.897216845320772977e-02	3.006610000000000116e-01	1.010000000000000009e+00
3.892850027244219163e-02	3.006809999999999761e-01	1.010000000000000009e+00
3.888483209167652860e-02	3.007009999999999961e-01	1.010000000000000009e+00
3.884116391091087250e-02	3.007210000000000161e-01	1.010000000000000009e+00
3.879749573014533437e-02	3.007409999999999806e-01	1.010000000000000009e+00
3.875382754937967134e-02	3.007610000000000006e-01	1.010000000000000009e+00
3.871015936861401524e-02	3.007810000000000206e-01	1.010000000000000009e+00
3.866649118784847711e-02	3.008009999999999851e-01	1.010000000000000009e+00
3.862282300708281407e-02	3.008210000000000051e-01	1.010000000000000009e+00
3.857915482631715798e-02	3.008410000000000251e-01	1.010000000000000009e+00
3.853548664555161984e-02	3.008609999999999896e-01	1.010000000000000009e+00
3.849181846478595681e-02	3.008810000000000096e-01	1.010000000000000009e+00
3.844815028402041868e-02	3.009009999999999740e-01	1.010000000000000009e+00
3.840448210325476258e-02	3.009209999999999940e-01	1.010000000000000009e+00
3.836081392248910649e-02	3.009410000000000140e-01	1.010000000000000009e+00
3.831714574172356835e-02	3.009609999999999785e-01	1.010000000000000009e+00
3.827347756095790532e-02	3.009809999999999985e-01	1.010000000000000009e+00
3.822530207379407075e-02	3.010010000000000185e-01	1.000000000000000000e+00
3.680383653281248113e-02	3.010209999999999830e-01	1.000000000000000000e+00
3.425791550134819202e-02	3.010410000000000030e-01	1.000000000000000000e+00
3.152351979490519013e-02	3.010610000000000230e-01	1.000000000000000000e+00
2.878369278597895514e-02	3.010809999999999875e-01	1.000000000000000000e+00
2.640294080056398984e-02	3.011010000000000075e-01	1.000000000000000000e+00
2.402218881515563384e-02	3.011209999999999720e-01	1.000000000000000000e+00
2.193642914445014663e-02	3.011409999999999920e-01	1.000000000000000000e+00
2.017539162959152560e-02	3.011610000000000120e-01	1.000000000000000000e+00
1.841435411473779302e-02	3.011809999999999765e-01	1.000000000000000000e+00
1.665331659987917198e-02	3.012009999999999965e-01	1.000000000000000000e+00
1.513016442414330358e-02	3.012210000000000165e-01	1.000000000000000000e+00
1.406501625702436670e-02	3.012409999999999810e-01	1.000000000000000000e+00
1.299986808990247038e-02	3.012610000000000010e-01	1.000000000000000000e+00
1.193471992278057579e-02	3.012810000000000210e-01	1.000000000000000000e+00
1.086957175566163891e-02	3.013009999999999855e-01	1.000000000000000000e+00
9.804423588539742593e-03	3.013210000000000055e-01	1.000000000000000000e+00
8.739275421417848008e-03	3.013410000000000255e-01	1.000000000000000000e+00
8.033092989080710053e-03	3.013609999999999900e-01	1.000000000000000000e+00
7.558516904491083960e-03	3.013810000000000100e-01	1.000000000000000000e+00
7.083940819902774522e-03	3.014009999999999745e-01	1.000000000000000000e+00
6.609364735313148428e-03	3.014209999999999945e-01	1.000000000000000000e+00
6.134788650723522335e-03	3.014410000000000145e-01	1.000000000000000000e+00
5.660212566135213764e-03	3.014609999999999790e-01	1.000000000000000000e+00
5.185636481545587671e-03	3.014809999999999990e-01	1.000000000000000000e+00
4.711060396955961578e-03	3.015010000000000190e-01	1.000000000000000000e+00
4.236484312367652140e-03	3.015209999999999835e-01	1.000000000000000000e+00
3.761908227778026047e-03	3.015410000000000035e-01	1.000000000000000000e+00
3.287332143188399954e-03	3.015610000000000235e-01	1.000000000000000000e+00
3.032138516655925268e-03	3.015809999999999880e-01	1.000000000000000000e+00
